3.0	-0.5940542403092908
2.881189151938142	-0.4456175022479632
2.7920656514885493	-0.518065437343169
2.6884525640199155	-0.4672837967700758
2.5949958046659005	-0.5287526988015877
2.489245264905583	-0.5509785450541058
2.379049555894762	-0.581560107154498
2.2627375344638625	-0.6156023503714346
2.1396170643895758	-0.6762197174447708
2.0043731209006217	-0.714609747076106
1.8614511714854005	-0.8050645817894458
1.7004382551275112	-0.8464360456582757
1.5311510459958562	-0.9316271028278487
1.3448256254302864	-1.0389200616251622
1.1370416131052539	-1.197882287567661
0.8974651555917217	-1.3724627525496471
0.6229726050817923	-1.5960145461938964
0.303769695843013	-1.865512677001984
-0.06933283955738384	-2.189633930857459
-0.5072596257288756	-2.5377176105831545
-1.0148031478455066	-2.7636036910607555
-1.567523886057658	-2.5460456030112537
-2.0767330066599086	-1.604249942061779
-2.3975829950722645	-0.3344414571015415
-2.464471286492573	0.3821641446125037
-2.388038457570072	0.5378549073471635
-2.280467476100639	0.6096480317447763
-2.158537869751684	0.6554008274815684
-2.02745770425537	0.6632345135716202
-1.894810801541046	0.7156459585515902
-1.751681609830728	0.7685966787941306
-1.597962274071902	0.8453010811609256
-1.428902057839717	0.9574737451423567
-1.2374073088112456	1.0492609466645055
-1.0275551194783445	1.1786200509053986
-0.7918311092972649	1.3653334966078674
-0.5187644099756914	1.628677211416672
-0.19302896769235695	1.8910255207523887
0.1851761364581208	2.2454377546485613
0.6342636873878331	2.5985417897478365
1.1539720453374005	2.743153187627994
1.7026026828629992	2.3614541069058594
2.1748935042441713	1.319429885007976
2.4387794812457666	0.0875996887282966
2.456299418991426	-0.4623192302986555
2.363835572931695	-0.576068263683314
2.248621920195032	-0.6217813955000838
2.1242656410950156	-0.6427687338160465
1.9957118943318064	-0.7032614795058864
1.855059598430629	-0.8009636653981882
1.6948668653509915	-0.8616979881922027
1.522527267712551	-0.9734311188996979
1.3278410439326114	-1.044143828030756
1.1190122783264602	-1.1649087404653122
0.8860305302333977	-1.3420756426376126
0.6176154017058753	-1.5574496044814972
0.3061254808095758	-1.832475807960732
-0.0603696807825706	-2.146794975045485
-0.4897286757916676	-2.494128086435751
-0.9885542930788178	-2.728734286339351
-1.5343011503466881	-2.5658785796589862
-2.0474768662784855	-1.7303282225860896
-2.3935425107957036	-0.4897547769972763
-2.4914934661951587	0.3263498453431276
-2.426223497126533	0.5443704504142979
-2.3173494070436735	0.6270804863773471
-2.191933309768204	0.6675935891557638
-2.0584145919370513	0.6670604442010399
-1.9250025030968434	0.7464183321869643
-1.7757188366594505	0.8319955344821878
-1.6093197297630129	0.8990294772866764
-1.4295138343056775	0.963033222611879
-1.2369071897833017	1.07001671950138
-1.0229038458830257	1.2112925392810305
-0.7806453380268197	1.4163974503445802
-0.4973658479579036	1.6530691189961724
-0.16675202415866913	1.9716422561196032
0.22757642706525155	2.2830025785325203
0.6841769427717557	2.5820053413109245
1.2005780110339406	2.7086663720111077
1.7423112854361622	2.258964821602422
2.1941042497566468	1.1759635431233733
2.4292969583813213	0.021725973919311636
2.4336421531651835	-0.5030376606226545
2.3330346210406527	-0.5949800220783023
2.2140386166249924	-0.6355986689413976
2.086918882836713	-0.7000996575991043
1.946898951316892	-0.714431907156149
1.8040125698856622	-0.7752670415676274
1.6489591615721366	-0.8308805700387676
1.482783047564383	-0.9297961974565156
1.2968238080730798	-1.0417657853629791
1.088470651000484	-1.1773622323482702
0.85299820453083	-1.3462587859013047
0.583746447350569	-1.572478517278052
0.2692507438949586	-1.8351168016902917
-0.09777261644309976	-2.1540226927631085
-0.5285771549957214	-2.4637993854315945
-1.0213370320820403	-2.6496073218159926
-1.551258496445239	-2.414153679847226
